Source,Target,Type
438,264,Undirected
438,267,Undirected
438,270,Undirected
438,275,Undirected
438,277,Undirected
438,287,Undirected
438,288,Undirected
438,483,Undirected
438,322,Undirected
438,323,Undirected
438,324,Undirected
438,334,Undirected
438,348,Undirected
438,362,Undirected
438,397,Undirected
438,390,Undirected
438,405,Undirected
438,409,Undirected
438,417,Undirected
438,421,Undirected
438,431,Undirected
438,435,Undirected
438,439,Undirected
438,440,Undirected
438,459,Undirected
438,466,Undirected
438,476,Undirected
438,479,Undirected
438,492,Undirected
439,397,Undirected
439,8,Undirected
439,10,Undirected
439,13,Undirected
439,23,Undirected
439,24,Undirected
439,25,Undirected
439,40,Undirected
439,50,Undirected
439,76,Undirected
439,81,Undirected
439,91,Undirected
439,100,Undirected
439,103,Undirected
439,113,Undirected
439,115,Undirected
439,116,Undirected
439,123,Undirected
439,124,Undirected
439,135,Undirected
439,146,Undirected
439,147,Undirected
439,155,Undirected
439,173,Undirected
439,174,Undirected
439,175,Undirected
439,181,Undirected
439,187,Undirected
439,197,Undirected
439,205,Undirected
439,216,Undirected
439,228,Undirected
439,235,Undirected
439,245,Undirected
439,249,Undirected
439,251,Undirected
439,258,Undirected
439,262,Undirected
439,270,Undirected
439,277,Undirected
439,278,Undirected
439,288,Undirected
439,292,Undirected
439,311,Undirected
439,312,Undirected
439,322,Undirected
439,323,Undirected
439,324,Undirected
439,334,Undirected
439,340,Undirected
439,348,Undirected
439,349,Undirected
439,356,Undirected
439,397,Undirected
439,371,Undirected
439,376,Undirected
439,377,Undirected
439,476,Undirected
439,398,Undirected
439,402,Undirected
439,405,Undirected
439,412,Undirected
439,418,Undirected
439,419,Undirected
439,431,Undirected
439,433,Undirected
439,435,Undirected
439,436,Undirected
439,438,Undirected
439,453,Undirected
439,457,Undirected
439,459,Undirected
439,474,Undirected
439,485,Undirected
440,10,Undirected
440,15,Undirected
440,23,Undirected
440,25,Undirected
440,29,Undirected
440,50,Undirected
440,52,Undirected
440,57,Undirected
440,62,Undirected
440,84,Undirected
440,91,Undirected
440,103,Undirected
440,109,Undirected
440,116,Undirected
440,124,Undirected
440,135,Undirected
440,138,Undirected
440,146,Undirected
440,151,Undirected
440,157,Undirected
440,160,Undirected
440,165,Undirected
440,174,Undirected
440,175,Undirected
440,178,Undirected
440,179,Undirected
440,181,Undirected
440,183,Undirected
440,188,Undirected
440,196,Undirected
440,197,Undirected
440,205,Undirected
440,214,Undirected
440,235,Undirected
440,245,Undirected
440,249,Undirected
440,250,Undirected
440,270,Undirected
440,277,Undirected
440,278,Undirected
440,288,Undirected
440,292,Undirected
440,297,Undirected
440,322,Undirected
440,323,Undirected
440,330,Undirected
440,335,Undirected
440,348,Undirected
440,362,Undirected
440,397,Undirected
440,371,Undirected
440,377,Undirected
440,378,Undirected
440,382,Undirected
440,386,Undirected
440,390,Undirected
440,394,Undirected
440,398,Undirected
440,409,Undirected
440,418,Undirected
440,420,Undirected
440,421,Undirected
440,425,Undirected
440,431,Undirected
440,435,Undirected
440,436,Undirected
440,438,Undirected
440,444,Undirected
440,457,Undirected
440,458,Undirected
440,459,Undirected
440,464,Undirected
440,466,Undirected
440,476,Undirected
440,479,Undirected
440,481,Undirected
440,484,Undirected
440,489,Undirected
440,490,Undirected
440,492,Undirected
440,494,Undirected
441,70,Undirected
441,198,Undirected
441,314,Undirected
441,347,Undirected
441,402,Undirected
442,240,Undirected
442,249,Undirected
443,1,Undirected
443,16,Undirected
443,23,Undirected
443,30,Undirected
443,35,Undirected
443,59,Undirected
443,81,Undirected
443,91,Undirected
443,92,Undirected
443,110,Undirected
443,113,Undirected
443,114,Undirected
443,123,Undirected
443,129,Undirected
443,134,Undirected
443,162,Undirected
443,169,Undirected
443,173,Undirected
443,174,Undirected
443,179,Undirected
443,204,Undirected
443,207,Undirected
443,208,Undirected
443,228,Undirected
443,234,Undirected
443,242,Undirected
443,244,Undirected
443,256,Undirected
443,270,Undirected
443,277,Undirected
443,278,Undirected
443,288,Undirected
443,292,Undirected
443,298,Undirected
443,302,Undirected
443,311,Undirected
443,312,Undirected
443,319,Undirected
443,322,Undirected
443,325,Undirected
443,330,Undirected
443,334,Undirected
443,357,Undirected
443,366,Undirected
443,367,Undirected
443,368,Undirected
443,371,Undirected
443,372,Undirected
443,374,Undirected
443,492,Undirected
443,377,Undirected
443,378,Undirected
443,383,Undirected
443,386,Undirected
443,397,Undirected
443,398,Undirected
443,402,Undirected
443,404,Undirected
443,406,Undirected
443,418,Undirected
443,419,Undirected
443,420,Undirected
443,431,Undirected
443,433,Undirected
443,436,Undirected
443,453,Undirected
443,456,Undirected
443,459,Undirected
443,460,Undirected
443,462,Undirected
443,470,Undirected
443,482,Undirected
444,10,Undirected
444,25,Undirected
444,50,Undirected
444,57,Undirected
444,81,Undirected
444,91,Undirected
444,235,Undirected
444,251,Undirected
444,264,Undirected
444,277,Undirected
444,288,Undirected
444,292,Undirected
444,322,Undirected
444,329,Undirected
444,348,Undirected
444,362,Undirected
444,371,Undirected
444,377,Undirected
444,386,Undirected
444,418,Undirected
444,421,Undirected
444,425,Undirected
444,431,Undirected
444,436,Undirected
444,440,Undirected
444,447,Undirected
444,450,Undirected
444,452,Undirected
444,457,Undirected
444,459,Undirected
444,466,Undirected
444,476,Undirected
444,486,Undirected
444,490,Undirected
447,25,Undirected
447,50,Undirected
447,81,Undirected
447,91,Undirected
447,196,Undirected
447,260,Undirected
447,284,Undirected
447,288,Undirected
447,312,Undirected
447,329,Undirected
447,362,Undirected
447,386,Undirected
447,395,Undirected
447,398,Undirected
447,425,Undirected
447,444,Undirected
447,486,Undirected
447,491,Undirected
449,121,Undirected
449,164,Undirected
449,217,Undirected
449,426,Undirected
449,427,Undirected
449,476,Undirected
449,467,Undirected
450,8,Undirected
450,41,Undirected
450,61,Undirected
450,81,Undirected
450,91,Undirected
450,113,Undirected
450,116,Undirected
450,138,Undirected
450,174,Undirected
450,183,Undirected
450,251,Undirected
450,278,Undirected
450,292,Undirected
450,322,Undirected
450,371,Undirected
450,377,Undirected
450,383,Undirected
450,428,Undirected
450,431,Undirected
450,436,Undirected
450,444,Undirected
450,457,Undirected
450,474,Undirected
450,487,Undirected
476,17,Undirected
476,121,Undirected
476,426,Undirected
476,427,Undirected
476,449,Undirected
476,467,Undirected
452,23,Undirected
452,50,Undirected
452,57,Undirected
452,157,Undirected
452,235,Undirected
452,270,Undirected
452,322,Undirected
452,348,Undirected
452,362,Undirected
452,436,Undirected
452,444,Undirected
452,490,Undirected
452,494,Undirected
453,13,Undirected
453,15,Undirected
453,16,Undirected
453,23,Undirected
453,59,Undirected
453,76,Undirected
453,91,Undirected
453,114,Undirected
453,123,Undirected
453,124,Undirected
453,128,Undirected
453,131,Undirected
453,135,Undirected
453,138,Undirected
453,162,Undirected
453,173,Undirected
453,174,Undirected
453,231,Undirected
453,242,Undirected
453,258,Undirected
453,260,Undirected
453,270,Undirected
453,277,Undirected
453,288,Undirected
453,292,Undirected
453,311,Undirected
453,318,Undirected
453,330,Undirected
453,334,Undirected
453,397,Undirected
453,366,Undirected
453,367,Undirected
453,371,Undirected
453,374,Undirected
453,383,Undirected
453,397,Undirected
453,398,Undirected
453,402,Undirected
453,406,Undirected
453,418,Undirected
453,419,Undirected
453,420,Undirected
453,431,Undirected
453,433,Undirected
453,436,Undirected
453,439,Undirected
453,443,Undirected
453,459,Undirected
453,462,Undirected
456,244,Undirected
456,292,Undirected
456,311,Undirected
456,364,Undirected
456,492,Undirected
456,443,Undirected
457,397,Undirected
457,5,Undirected
457,10,Undirected
457,16,Undirected
457,23,Undirected
457,29,Undirected
457,34,Undirected
457,41,Undirected
457,50,Undirected
457,57,Undirected
457,62,Undirected
457,81,Undirected
457,91,Undirected
457,103,Undirected
457,113,Undirected
457,115,Undirected
457,116,Undirected
457,119,Undirected
457,124,Undirected
457,131,Undirected
457,134,Undirected
457,135,Undirected
457,138,Undirected
457,139,Undirected
457,147,Undirected
457,151,Undirected
457,157,Undirected
457,160,Undirected
457,165,Undirected
457,173,Undirected
457,174,Undirected
457,175,Undirected
457,178,Undirected
457,181,Undirected
457,183,Undirected
457,187,Undirected
457,196,Undirected
457,197,Undirected
457,205,Undirected
457,231,Undirected
457,235,Undirected
457,245,Undirected
457,249,Undirected
457,251,Undirected
457,252,Undirected
457,270,Undirected
457,278,Undirected
457,288,Undirected
457,292,Undirected
457,322,Undirected
457,323,Undirected
457,329,Undirected
457,330,Undirected
457,335,Undirected
457,340,Undirected
457,348,Undirected
457,357,Undirected
457,362,Undirected
457,371,Undirected
457,377,Undirected
457,378,Undirected
457,383,Undirected
457,386,Undirected
457,394,Undirected
457,398,Undirected
457,409,Undirected
457,418,Undirected
457,419,Undirected
457,421,Undirected
457,425,Undirected
457,431,Undirected
457,433,Undirected
457,435,Undirected
457,436,Undirected
457,439,Undirected
457,440,Undirected
457,444,Undirected
457,450,Undirected
457,459,Undirected
457,464,Undirected
457,466,Undirected
457,470,Undirected
457,474,Undirected
457,476,Undirected
457,479,Undirected
457,484,Undirected
457,486,Undirected
457,490,Undirected
457,492,Undirected
457,494,Undirected
458,84,Undirected
458,267,Undirected
458,397,Undirected
458,420,Undirected
458,440,Undirected
458,481,Undirected
459,397,Undirected
459,10,Undirected
459,13,Undirected
459,21,Undirected
459,23,Undirected
459,25,Undirected
459,27,Undirected
459,29,Undirected
459,40,Undirected
459,50,Undirected
459,52,Undirected
459,57,Undirected
459,67,Undirected
459,77,Undirected
459,81,Undirected
459,87,Undirected
459,100,Undirected
459,113,Undirected
459,114,Undirected
459,116,Undirected
459,124,Undirected
459,138,Undirected
459,146,Undirected
459,155,Undirected
459,157,Undirected
459,178,Undirected
459,179,Undirected
459,181,Undirected
459,196,Undirected
459,205,Undirected
459,207,Undirected
459,214,Undirected
459,242,Undirected
459,244,Undirected
459,245,Undirected
459,249,Undirected
459,251,Undirected
459,382,Undirected
459,270,Undirected
459,277,Undirected
459,278,Undirected
459,288,Undirected
459,292,Undirected
459,312,Undirected
459,322,Undirected
459,330,Undirected
459,334,Undirected
459,340,Undirected
459,348,Undirected
459,349,Undirected
459,357,Undirected
459,362,Undirected
459,397,Undirected
459,366,Undirected
459,371,Undirected
459,372,Undirected
459,492,Undirected
459,376,Undirected
459,377,Undirected
459,378,Undirected
459,381,Undirected
459,386,Undirected
459,394,Undirected
459,395,Undirected
459,398,Undirected
459,405,Undirected
459,476,Undirected
459,418,Undirected
459,419,Undirected
459,431,Undirected
459,436,Undirected
459,437,Undirected
459,438,Undirected
459,439,Undirected
459,440,Undirected
459,443,Undirected
459,444,Undirected
459,453,Undirected
459,457,Undirected
459,466,Undirected
459,470,Undirected
459,474,Undirected
459,476,Undirected
459,490,Undirected
459,494,Undirected
460,16,Undirected
460,123,Undirected
460,129,Undirected
460,298,Undirected
460,367,Undirected
460,397,Undirected
460,406,Undirected
460,443,Undirected
460,462,Undirected
461,51,Undirected
461,286,Undirected
461,308,Undirected
461,476,Undirected
461,412,Undirected
461,426,Undirected
461,489,Undirected
462,397,Undirected
462,16,Undirected
462,59,Undirected
462,81,Undirected
462,123,Undirected
462,162,Undirected
462,174,Undirected
462,185,Undirected
462,244,Undirected
462,253,Undirected
462,258,Undirected
462,277,Undirected
462,288,Undirected
462,292,Undirected
462,298,Undirected
462,334,Undirected
462,367,Undirected
462,371,Undirected
462,374,Undirected
462,385,Undirected
462,397,Undirected
462,406,Undirected
462,443,Undirected
462,453,Undirected
462,460,Undirected
464,91,Undirected
464,151,Undirected
464,174,Undirected
464,175,Undirected
464,186,Undirected
464,235,Undirected
464,245,Undirected
464,292,Undirected
464,322,Undirected
464,348,Undirected
464,362,Undirected
464,377,Undirected
464,421,Undirected
464,431,Undirected
464,436,Undirected
464,440,Undirected
464,457,Undirected
464,479,Undirected
466,23,Undirected
466,25,Undirected
466,27,Undirected
466,29,Undirected
466,50,Undirected
466,57,Undirected
466,62,Undirected
466,63,Undirected
466,103,Undirected
466,114,Undirected
466,119,Undirected
466,123,Undirected
466,124,Undirected
466,135,Undirected
466,138,Undirected
466,147,Undirected
466,160,Undirected
466,174,Undirected
466,175,Undirected
466,178,Undirected
466,179,Undirected
466,181,Undirected
466,196,Undirected
466,197,Undirected
466,235,Undirected
466,249,Undirected
466,260,Undirected
466,270,Undirected
466,277,Undirected
466,288,Undirected
466,292,Undirected
466,322,Undirected
466,326,Undirected
466,330,Undirected
466,335,Undirected
466,340,Undirected
466,348,Undirected
466,357,Undirected
466,362,Undirected
466,371,Undirected
466,372,Undirected
466,377,Undirected
466,378,Undirected
466,398,Undirected
466,418,Undirected
466,419,Undirected
466,421,Undirected
466,431,Undirected
466,435,Undirected
466,436,Undirected
466,438,Undirected
466,440,Undirected
466,444,Undirected
466,457,Undirected
466,459,Undirected
466,474,Undirected
466,476,Undirected
466,479,Undirected
466,484,Undirected
466,490,Undirected
466,492,Undirected
466,494,Undirected
467,17,Undirected
467,121,Undirected
467,164,Undirected
467,217,Undirected
467,426,Undirected
467,427,Undirected
467,449,Undirected
467,476,Undirected
468,16,Undirected
468,30,Undirected
468,70,Undirected
468,91,Undirected
468,103,Undirected
468,110,Undirected
468,135,Undirected
468,160,Undirected
468,173,Undirected
468,174,Undirected
468,181,Undirected
468,235,Undirected
468,270,Undirected
468,277,Undirected
468,278,Undirected
468,292,Undirected
468,306,Undirected
468,335,Undirected
468,348,Undirected
468,362,Undirected
468,382,Undirected
468,383,Undirected
468,417,Undirected
468,431,Undirected
468,435,Undirected
468,470,Undirected
468,474,Undirected
469,30,Undirected
470,16,Undirected
470,23,Undirected
470,50,Undirected
470,70,Undirected
470,81,Undirected
470,92,Undirected
470,113,Undirected
470,123,Undirected
470,174,Undirected
470,234,Undirected
470,244,Undirected
470,270,Undirected
470,277,Undirected
470,278,Undirected
470,288,Undirected
470,292,Undirected
470,312,Undirected
470,314,Undirected
470,319,Undirected
470,326,Undirected
470,330,Undirected
470,334,Undirected
470,362,Undirected
470,367,Undirected
470,371,Undirected
470,374,Undirected
470,377,Undirected
470,383,Undirected
470,398,Undirected
470,431,Undirected
470,433,Undirected
470,443,Undirected
470,457,Undirected
470,459,Undirected
470,468,Undirected
471,86,Undirected
471,225,Undirected
472,206,Undirected
473,1,Undirected
473,4,Undirected
473,8,Undirected
473,16,Undirected
473,61,Undirected
473,86,Undirected
473,95,Undirected
473,101,Undirected
473,103,Undirected
473,110,Undirected
473,124,Undirected
473,138,Undirected
473,154,Undirected
473,175,Undirected
473,181,Undirected
473,182,Undirected
473,183,Undirected
473,184,Undirected
473,187,Undirected
473,196,Undirected
473,197,Undirected
473,242,Undirected
473,249,Undirected
473,250,Undirected
473,252,Undirected
473,277,Undirected
473,330,Undirected
473,397,Undirected
473,382,Undirected
473,417,Undirected
473,419,Undirected
473,421,Undirected
473,492,Undirected
474,4,Undirected
474,5,Undirected
474,8,Undirected
474,21,Undirected
474,23,Undirected
474,26,Undirected
474,29,Undirected
474,38,Undirected
474,50,Undirected
